image_id,question_type,reason_code,detail
kv1/NYUdata/NYU0077,nearest_object,MARGIN_FAIL,fan
kv1/NYUdata/NYU0078,nearest_object,MARGIN_FAIL,table
kv1/NYUdata/NYU0081,nearest_object,MARGIN_FAIL,curtain
kv1/NYUdata/NYU0081,nearest_object,MARGIN_FAIL,clothes
kv1/NYUdata/NYU0082,nearest_object,MARGIN_FAIL,dresser
kv1/NYUdata/NYU0085,nearest_object,NO_SINGLE_INSTANCE_ANCHOR,
kv1/NYUdata/NYU0087,nearest_object,MARGIN_FAIL,pipe
kv1/NYUdata/NYU0087,nearest_object,MARGIN_FAIL,bag
kv1/NYUdata/NYU0089,nearest_object,MARGIN_FAIL,bench
kv1/NYUdata/NYU0090,nearest_object,MARGIN_FAIL,sign
kv1/NYUdata/NYU0091,nearest_object,MARGIN_FAIL,book
kv1/NYUdata/NYU0092,nearest_object,NO_SINGLE_INSTANCE_ANCHOR,
kv1/NYUdata/NYU0093,nearest_object,MARGIN_FAIL,book
kv1/NYUdata/NYU0095,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0096,nearest_object,NO_SINGLE_INSTANCE_ANCHOR,
kv1/NYUdata/NYU0097,nearest_object,NO_SINGLE_INSTANCE_ANCHOR,
kv1/NYUdata/NYU0098,nearest_object,MARGIN_FAIL,cabinet
kv1/NYUdata/NYU0098,nearest_object,MARGIN_FAIL,book
kv1/NYUdata/NYU0099,nearest_object,NO_SINGLE_INSTANCE_ANCHOR,
kv1/NYUdata/NYU0102,nearest_object,INSUFFICIENT_CANDIDATES,cabinet
kv1/NYUdata/NYU0102,nearest_object,INSUFFICIENT_CANDIDATES,stool
kv1/NYUdata/NYU0103,nearest_object,NO_SINGLE_INSTANCE_ANCHOR,
kv1/NYUdata/NYU0104,nearest_object,MARGIN_FAIL,stool
kv1/NYUdata/NYU0105,nearest_object,NO_SINGLE_INSTANCE_ANCHOR,
kv1/NYUdata/NYU0106,nearest_object,NO_SINGLE_INSTANCE_ANCHOR,
kv1/NYUdata/NYU0108,nearest_object,MARGIN_FAIL,printer
kv1/NYUdata/NYU0108,nearest_object,MARGIN_FAIL,bookshelf
kv1/NYUdata/NYU0112,nearest_object,MARGIN_FAIL,paper
kv1/NYUdata/NYU0113,nearest_object,NO_SINGLE_INSTANCE_ANCHOR,
kv1/NYUdata/NYU0114,nearest_object,MARGIN_FAIL,counter
kv1/NYUdata/NYU0114,nearest_object,MARGIN_FAIL,pipe
kv1/NYUdata/NYU0114,nearest_object,MARGIN_FAIL,shelf
kv1/NYUdata/NYU0114,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0115,nearest_object,MARGIN_FAIL,book
kv1/NYUdata/NYU0116,nearest_object,MARGIN_FAIL,bench
kv1/NYUdata/NYU0118,nearest_object,MARGIN_FAIL,clothes
kv1/NYUdata/NYU0119,nearest_object,MARGIN_FAIL,bookshelf
kv1/NYUdata/NYU0121,nearest_object,MARGIN_FAIL,door
kv1/NYUdata/NYU0123,nearest_object,MARGIN_FAIL,desk
kv1/NYUdata/NYU0123,nearest_object,MARGIN_FAIL,floormat
kv1/NYUdata/NYU0124,nearest_object,MARGIN_FAIL,box
kv1/NYUdata/NYU0124,nearest_object,MARGIN_FAIL,desk
kv1/NYUdata/NYU0124,nearest_object,MARGIN_FAIL,flowerpot
kv1/NYUdata/NYU0125,nearest_object,MARGIN_FAIL,refrigerator
kv1/NYUdata/NYU0125,nearest_object,MARGIN_FAIL,oven
kv1/NYUdata/NYU0126,nearest_object,MARGIN_FAIL,clothes
kv1/NYUdata/NYU0126,nearest_object,MARGIN_FAIL,oven
kv1/NYUdata/NYU0127,nearest_object,MARGIN_FAIL,dishwasher
kv1/NYUdata/NYU0127,nearest_object,MARGIN_FAIL,sink
kv1/NYUdata/NYU0128,nearest_object,MARGIN_FAIL,box
kv1/NYUdata/NYU0128,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0128,nearest_object,MARGIN_FAIL,stove
kv1/NYUdata/NYU0130,nearest_object,MARGIN_FAIL,dishwasher
kv1/NYUdata/NYU0130,nearest_object,MARGIN_FAIL,oven
kv1/NYUdata/NYU0130,nearest_object,MARGIN_FAIL,stove
kv1/NYUdata/NYU0131,nearest_object,MARGIN_FAIL,dishwasher
kv1/NYUdata/NYU0131,nearest_object,MARGIN_FAIL,microwave
kv1/NYUdata/NYU0131,nearest_object,MARGIN_FAIL,refrigerator
kv1/NYUdata/NYU0131,nearest_object,MARGIN_FAIL,papertowel
kv1/NYUdata/NYU0131,nearest_object,MARGIN_FAIL,towel
kv1/NYUdata/NYU0132,nearest_object,MARGIN_FAIL,container
kv1/NYUdata/NYU0133,nearest_object,MARGIN_FAIL,towel
kv1/NYUdata/NYU0134,nearest_object,MARGIN_FAIL,refrigerator
kv1/NYUdata/NYU0134,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0135,nearest_object,MARGIN_FAIL,jar
kv1/NYUdata/NYU0136,nearest_object,MARGIN_FAIL,microwave
kv1/NYUdata/NYU0137,nearest_object,MARGIN_FAIL,counter
kv1/NYUdata/NYU0137,nearest_object,MARGIN_FAIL,window
kv1/NYUdata/NYU0138,nearest_object,MARGIN_FAIL,dishwasher
kv1/NYUdata/NYU0138,nearest_object,MARGIN_FAIL,window
kv1/NYUdata/NYU0140,nearest_object,MARGIN_FAIL,sink
kv1/NYUdata/NYU0141,nearest_object,MARGIN_FAIL,stove
kv1/NYUdata/NYU0142,nearest_object,MARGIN_FAIL,bag
kv1/NYUdata/NYU0142,nearest_object,MARGIN_FAIL,outlet
kv1/NYUdata/NYU0142,nearest_object,MARGIN_FAIL,clothes
kv1/NYUdata/NYU0143,nearest_object,MARGIN_FAIL,dishwasher
kv1/NYUdata/NYU0144,nearest_object,MARGIN_FAIL,microwave
kv1/NYUdata/NYU0145,nearest_object,MARGIN_FAIL,microwave
kv1/NYUdata/NYU0145,nearest_object,MARGIN_FAIL,pot
kv1/NYUdata/NYU0145,nearest_object,MARGIN_FAIL,oven
kv1/NYUdata/NYU0146,nearest_object,MARGIN_FAIL,television
kv1/NYUdata/NYU0147,nearest_object,MARGIN_FAIL,television
kv1/NYUdata/NYU0148,nearest_object,MARGIN_FAIL,floormat
kv1/NYUdata/NYU0151,nearest_object,MARGIN_FAIL,mirror
kv1/NYUdata/NYU0151,nearest_object,MARGIN_FAIL,flowerpot
kv1/NYUdata/NYU0152,nearest_object,MARGIN_FAIL,basket
kv1/NYUdata/NYU0152,nearest_object,MARGIN_FAIL,sculpture
kv1/NYUdata/NYU0155,nearest_object,MARGIN_FAIL,laptop
kv1/NYUdata/NYU0156,nearest_object,MARGIN_FAIL,television
kv1/NYUdata/NYU0157,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0158,nearest_object,MARGIN_FAIL,telephone
kv1/NYUdata/NYU0158,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0158,nearest_object,MARGIN_FAIL,stool
kv1/NYUdata/NYU0159,nearest_object,MARGIN_FAIL,door
kv1/NYUdata/NYU0159,nearest_object,MARGIN_FAIL,telephone
kv1/NYUdata/NYU0159,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0160,nearest_object,MARGIN_FAIL,paper
kv1/NYUdata/NYU0160,nearest_object,MARGIN_FAIL,sofa
kv1/NYUdata/NYU0160,nearest_object,MARGIN_FAIL,shoe
kv1/NYUdata/NYU0161,nearest_object,MARGIN_FAIL,clothes
kv1/NYUdata/NYU0162,nearest_object,INSUFFICIENT_CANDIDATES,door
kv1/NYUdata/NYU0162,nearest_object,INSUFFICIENT_CANDIDATES,shelf
kv1/NYUdata/NYU0163,nearest_object,MARGIN_FAIL,television
kv1/NYUdata/NYU0164,nearest_object,MARGIN_FAIL,chair
kv1/NYUdata/NYU0164,nearest_object,MARGIN_FAIL,trashcan
kv1/NYUdata/NYU0164,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0164,nearest_object,MARGIN_FAIL,television
kv1/NYUdata/NYU0167,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0168,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0169,nearest_object,MARGIN_FAIL,cabinet
kv1/NYUdata/NYU0169,nearest_object,MARGIN_FAIL,speaker
kv1/NYUdata/NYU0169,nearest_object,MARGIN_FAIL,television
kv1/NYUdata/NYU0170,nearest_object,MARGIN_FAIL,mirror
kv1/NYUdata/NYU0170,nearest_object,MARGIN_FAIL,showercurtain
kv1/NYUdata/NYU0170,nearest_object,MARGIN_FAIL,toilet
kv1/NYUdata/NYU0171,nearest_object,MARGIN_FAIL,door
kv1/NYUdata/NYU0171,nearest_object,MARGIN_FAIL,blind
kv1/NYUdata/NYU0171,nearest_object,MARGIN_FAIL,bookshelf
kv1/NYUdata/NYU0172,nearest_object,MARGIN_FAIL,bookshelf
kv1/NYUdata/NYU0172,nearest_object,MARGIN_FAIL,dresser
kv1/NYUdata/NYU0173,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0174,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0174,nearest_object,MARGIN_FAIL,pillow
kv1/NYUdata/NYU0174,nearest_object,MARGIN_FAIL,towel
kv1/NYUdata/NYU0174,nearest_object,MARGIN_FAIL,floormat
kv1/NYUdata/NYU0174,nearest_object,MARGIN_FAIL,dresser
kv1/NYUdata/NYU0174,nearest_object,MARGIN_FAIL,bin
kv1/NYUdata/NYU0175,nearest_object,MARGIN_FAIL,pipe
kv1/NYUdata/NYU0175,nearest_object,MARGIN_FAIL,blind
kv1/NYUdata/NYU0175,nearest_object,MARGIN_FAIL,shoe
kv1/NYUdata/NYU0177,nearest_object,MARGIN_FAIL,speaker
kv1/NYUdata/NYU0177,nearest_object,MARGIN_FAIL,dresser
kv1/NYUdata/NYU0177,nearest_object,MARGIN_FAIL,television
kv1/NYUdata/NYU0178,nearest_object,MARGIN_FAIL,window
kv1/NYUdata/NYU0179,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0179,nearest_object,MARGIN_FAIL,bed
kv1/NYUdata/NYU0180,nearest_object,MARGIN_FAIL,bed
kv1/NYUdata/NYU0181,nearest_object,MARGIN_FAIL,table
kv1/NYUdata/NYU0182,nearest_object,MARGIN_FAIL,bed
kv1/NYUdata/NYU0182,nearest_object,MARGIN_FAIL,dresser
kv1/NYUdata/NYU0183,nearest_object,MARGIN_FAIL,blanket
kv1/NYUdata/NYU0184,nearest_object,MARGIN_FAIL,book
kv1/NYUdata/NYU0184,nearest_object,MARGIN_FAIL,chair
kv1/NYUdata/NYU0184,nearest_object,MARGIN_FAIL,desk
kv1/NYUdata/NYU0185,nearest_object,MARGIN_FAIL,bottle
kv1/NYUdata/NYU0185,nearest_object,MARGIN_FAIL,chair
kv1/NYUdata/NYU0185,nearest_object,MARGIN_FAIL,stand
kv1/NYUdata/NYU0185,nearest_object,MARGIN_FAIL,lamp
kv1/NYUdata/NYU0186,nearest_object,MARGIN_FAIL,heater
kv1/NYUdata/NYU0186,nearest_object,MARGIN_FAIL,mirror
kv1/NYUdata/NYU0187,nearest_object,MARGIN_FAIL,paper
kv1/NYUdata/NYU0187,nearest_object,MARGIN_FAIL,box
kv1/NYUdata/NYU0187,nearest_object,MARGIN_FAIL,dresser
kv1/NYUdata/NYU0188,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0188,nearest_object,ANSWER_IN_QUESTION,bookshelf/book
kv1/NYUdata/NYU0189,nearest_object,MARGIN_FAIL,blind
kv1/NYUdata/NYU0191,nearest_object,MARGIN_FAIL,shelf
kv1/NYUdata/NYU0191,nearest_object,ANSWER_IN_QUESTION,bookshelf/book
kv1/NYUdata/NYU0191,nearest_object,MARGIN_FAIL,lamp
kv1/NYUdata/NYU0192,nearest_object,MARGIN_FAIL,box
kv1/NYUdata/NYU0192,nearest_object,MARGIN_FAIL,dresser
kv1/NYUdata/NYU0192,nearest_object,MARGIN_FAIL,television
kv1/NYUdata/NYU0193,nearest_object,MARGIN_FAIL,box
kv1/NYUdata/NYU0193,nearest_object,MARGIN_FAIL,clothes
kv1/NYUdata/NYU0193,nearest_object,MARGIN_FAIL,dresser
kv1/NYUdata/NYU0194,nearest_object,MARGIN_FAIL,sink
kv1/NYUdata/NYU0195,nearest_object,MARGIN_FAIL,bottle
kv1/NYUdata/NYU0195,nearest_object,MARGIN_FAIL,mirror
kv1/NYUdata/NYU0195,nearest_object,MARGIN_FAIL,towel
kv1/NYUdata/NYU0196,nearest_object,MARGIN_FAIL,cabinet
kv1/NYUdata/NYU0196,nearest_object,MARGIN_FAIL,refrigerator
kv1/NYUdata/NYU0196,nearest_object,MARGIN_FAIL,curtain
kv1/NYUdata/NYU0196,nearest_object,MARGIN_FAIL,oven
kv1/NYUdata/NYU0196,nearest_object,MARGIN_FAIL,stove
kv1/NYUdata/NYU0197,nearest_object,MARGIN_FAIL,outlet
kv1/NYUdata/NYU0198,nearest_object,MARGIN_FAIL,box
kv1/NYUdata/NYU0198,nearest_object,MARGIN_FAIL,towel
kv1/NYUdata/NYU0199,nearest_object,MARGIN_FAIL,refrigerator
kv1/NYUdata/NYU0200,nearest_object,MARGIN_FAIL,bottle
kv1/NYUdata/NYU0200,nearest_object,MARGIN_FAIL,bookshelf
kv1/NYUdata/NYU0200,nearest_object,MARGIN_FAIL,television
kv1/NYUdata/NYU0201,nearest_object,MARGIN_FAIL,door
kv1/NYUdata/NYU0201,nearest_object,MARGIN_FAIL,blind
kv1/NYUdata/NYU0201,nearest_object,MARGIN_FAIL,bookshelf
kv1/NYUdata/NYU0201,nearest_object,MARGIN_FAIL,television
kv1/NYUdata/NYU0202,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0202,nearest_object,MARGIN_FAIL,sofa
kv1/NYUdata/NYU0203,nearest_object,MARGIN_FAIL,counter
kv1/NYUdata/NYU0203,nearest_object,MARGIN_FAIL,microwave
kv1/NYUdata/NYU0203,nearest_object,MARGIN_FAIL,sink
kv1/NYUdata/NYU0204,nearest_object,MARGIN_FAIL,dishwasher
kv1/NYUdata/NYU0204,nearest_object,MARGIN_FAIL,faucet
kv1/NYUdata/NYU0204,nearest_object,MARGIN_FAIL,sink
kv1/NYUdata/NYU0205,nearest_object,MARGIN_FAIL,window
kv1/NYUdata/NYU0206,nearest_object,MARGIN_FAIL,trashcan
kv1/NYUdata/NYU0206,nearest_object,MARGIN_FAIL,person
kv1/NYUdata/NYU0207,nearest_object,MARGIN_FAIL,cabinet
kv1/NYUdata/NYU0207,nearest_object,MARGIN_FAIL,clothes
kv1/NYUdata/NYU0208,nearest_object,MARGIN_FAIL,cabinet
kv1/NYUdata/NYU0208,nearest_object,MARGIN_FAIL,door
kv1/NYUdata/NYU0209,nearest_object,MARGIN_FAIL,window
kv1/NYUdata/NYU0209,nearest_object,MARGIN_FAIL,sofa
kv1/NYUdata/NYU0211,nearest_object,MARGIN_FAIL,microwave
kv1/NYUdata/NYU0211,nearest_object,MARGIN_FAIL,clothes
kv1/NYUdata/NYU0213,nearest_object,MARGIN_FAIL,bottle
kv1/NYUdata/NYU0213,nearest_object,MARGIN_FAIL,whiteboard
kv1/NYUdata/NYU0213,nearest_object,MARGIN_FAIL,blind
kv1/NYUdata/NYU0213,nearest_object,MARGIN_FAIL,backpack
kv1/NYUdata/NYU0214,nearest_object,MARGIN_FAIL,table
kv1/NYUdata/NYU0214,nearest_object,MARGIN_FAIL,bag
kv1/NYUdata/NYU0214,nearest_object,MARGIN_FAIL,papertowel
kv1/NYUdata/NYU0214,nearest_object,MARGIN_FAIL,firealarm
kv1/NYUdata/NYU0215,nearest_object,MARGIN_FAIL,cabinet
kv1/NYUdata/NYU0215,nearest_object,MARGIN_FAIL,chair
kv1/NYUdata/NYU0215,nearest_object,MARGIN_FAIL,desk
kv1/NYUdata/NYU0215,nearest_object,MARGIN_FAIL,computer
kv1/NYUdata/NYU0215,nearest_object,MARGIN_FAIL,monitor
kv1/NYUdata/NYU0215,nearest_object,MARGIN_FAIL,curtain
kv1/NYUdata/NYU0216,nearest_object,MARGIN_FAIL,chair
kv1/NYUdata/NYU0216,nearest_object,MARGIN_FAIL,laptop
kv1/NYUdata/NYU0216,nearest_object,MARGIN_FAIL,keyboard
kv1/NYUdata/NYU0217,nearest_object,MARGIN_FAIL,bed
kv1/NYUdata/NYU0217,nearest_object,MARGIN_FAIL,headboard
kv1/NYUdata/NYU0218,nearest_object,MARGIN_FAIL,blind
kv1/NYUdata/NYU0220,nearest_object,MARGIN_FAIL,doorknob
kv1/NYUdata/NYU0220,nearest_object,MARGIN_FAIL,pipe
kv1/NYUdata/NYU0220,nearest_object,MARGIN_FAIL,blind
kv1/NYUdata/NYU0221,nearest_object,MARGIN_FAIL,floormat
kv1/NYUdata/NYU0222,nearest_object,MARGIN_FAIL,trashcan
kv1/NYUdata/NYU0222,nearest_object,MARGIN_FAIL,picture
kv1/NYUdata/NYU0222,nearest_object,MARGIN_FAIL,rug
kv1/NYUdata/NYU0222,nearest_object,MARGIN_FAIL,lamp
kv1/NYUdata/NYU0222,nearest_object,MARGIN_FAIL,bed
kv1/NYUdata/NYU0222,nearest_object,MARGIN_FAIL,person
kv1/NYUdata/NYU0223,nearest_object,MARGIN_FAIL,chair
kv1/NYUdata/NYU0223,nearest_object,MARGIN_FAIL,window
kv1/NYUdata/NYU0224,nearest_object,MARGIN_FAIL,sofa
kv1/NYUdata/NYU0225,nearest_object,MARGIN_FAIL,floormat
kv1/NYUdata/NYU0226,nearest_object,MARGIN_FAIL,box
kv1/NYUdata/NYU0226,nearest_object,MARGIN_FAIL,floormat
kv1/NYUdata/NYU0227,nearest_object,MARGIN_FAIL,bowl
kv1/NYUdata/NYU0228,nearest_object,MARGIN_FAIL,bag
kv1/NYUdata/NYU0229,nearest_object,MARGIN_FAIL,pipe
kv1/NYUdata/NYU0230,nearest_object,MARGIN_FAIL,table
kv1/NYUdata/NYU0230,nearest_object,MARGIN_FAIL,sofa
kv1/NYUdata/NYU0232,nearest_object,MARGIN_FAIL,desk
kv1/NYUdata/NYU0233,nearest_object,NO_SINGLE_INSTANCE_ANCHOR,
kv1/NYUdata/NYU0234,nearest_object,MARGIN_FAIL,desk
kv1/NYUdata/NYU0235,nearest_object,MARGIN_FAIL,light
kv1/NYUdata/NYU0238,nearest_object,MARGIN_FAIL,table
kv1/NYUdata/NYU0238,nearest_object,MARGIN_FAIL,door
kv1/NYUdata/NYU0239,nearest_object,MARGIN_FAIL,bed
kv1/NYUdata/NYU0239,nearest_object,MARGIN_FAIL,person
kv1/NYUdata/NYU0240,nearest_object,MARGIN_FAIL,mirror
kv1/NYUdata/NYU0242,nearest_object,MARGIN_FAIL,lamp
kv1/NYUdata/NYU0243,nearest_object,MARGIN_FAIL,bottle
kv1/NYUdata/NYU0243,nearest_object,MARGIN_FAIL,table
kv1/NYUdata/NYU0243,nearest_object,MARGIN_FAIL,curtain
kv1/NYUdata/NYU0244,nearest_object,MARGIN_FAIL,desk
kv1/NYUdata/NYU0244,nearest_object,MARGIN_FAIL,speaker
kv1/NYUdata/NYU0245,nearest_object,MARGIN_FAIL,cabinet
kv1/NYUdata/NYU0245,nearest_object,MARGIN_FAIL,table
kv1/NYUdata/NYU0247,nearest_object,MARGIN_FAIL,pipe
kv1/NYUdata/NYU0248,nearest_object,MARGIN_FAIL,cabinet
kv1/NYUdata/NYU0251,nearest_object,MARGIN_FAIL,counter
kv1/NYUdata/NYU0251,nearest_object,MARGIN_FAIL,sink
kv1/NYUdata/NYU0251,nearest_object,MARGIN_FAIL,papertowel
kv1/NYUdata/NYU0253,nearest_object,MARGIN_FAIL,counter
kv1/NYUdata/NYU0253,nearest_object,MARGIN_FAIL,refrigerator
kv1/NYUdata/NYU0253,nearest_object,MARGIN_FAIL,sink
kv1/NYUdata/NYU0254,nearest_object,MARGIN_FAIL,counter
